ID,headline,order,recalled,accuracy,Weightvar,accuracy_bool,recalled_bool,is_fake,classifying,DP_INCOME,DP_GENAGE,DP_EDUCATION_BAN,DP_USHHI2_der,EMP01_der,USRACE4_der,USRETH3_der,HCAL_REGION1_Label_abbreviation_US,HCAL_STDREGION_US,USHHI2,resp_gender,resp_age,DWD1,DWD4,DWD5,DWD6,GRID_DWD9_1_DWD9,GRID_DWD9_2_DWD9,GRID_DWD9_3_DWD9,GRID_DWD9_4_DWD9,GRID_DWD9_5_DWD9,GRID_DWD9_6_DWD9,GRID_DWD11_1_DWD11,GRID_DWD11_2_DWD11,GRID_DWD11_3_DWD11,GRID_DWD11_4_DWD11,GRID_DWD11_5_DWD11,GRID_DWD11_6_DWD11,GRID_DWD11_7_DWD11,GRID_DWD11_8_DWD11,GRID_DWD11_9_DWD11,GRID_DWD11_10_DWD11,GRID_DWD11_11_DWD11,GRID_DWD11_12_DWD11,GRID_DWD11_13_DWD11,GRID_DWD11_14_DWD11,GRID_DWD11_15_DWD11
1120764337,K,1,yes,very accurate,1.33523837857433,True,True,False,4,5,6,3,9,1,1,2,26,4,20,2,56,3,3,1,0,1,8,8,8,8,6,4,3,4,3,4,4,5,4,5,4,3,4,4,5,3
1131895851,A,1,yes,very accurate,0.816348933972144,True,True,True,1,1,3,6,3,3,1,2,11,5,5,1,57,2,0,4,2,1,8,8,8,2,8,5,2,1,3,2,5,5,5,5,5,5,5,1,5,1
1131895851,H,2,yes,very accurate,0.816348933972144,True,True,False,4,1,3,6,3,3,1,2,11,5,5,1,57,2,0,4,2,1,8,8,8,2,8,5,2,1,3,2,5,5,5,5,5,5,5,1,5,1
1131895851,I,4,yes,very accurate,0.816348933972144,True,True,False,4,1,3,6,3,3,1,2,11,5,5,1,57,2,0,4,2,1,8,8,8,2,8,5,2,1,3,2,5,5,5,5,5,5,5,1,5,1
1067945282,K,3,yes,very accurate,0.7134244544705,True,True,False,4,4,3,7,8,1,1,2,14,3,17,1,73,2,0,4,2,8,8,8,8,8,7,4,4,4,4,4,4,5,4,4,3,4,4,4,4,2
C1440948736,A,2,yes,very accurate,1.40916793216201,True,True,True,1,5,1,7,10,6,1,2,10,5,22,1,29,2,0,2,0,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1
C1440948736,B,5,yes,very accurate,1.40916793216201,True,True,True,1,5,1,7,10,6,1,2,10,5,22,1,29,2,0,2,0,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1
C1440948736,E,1,yes,very accurate,1.40916793216201,True,True,True,1,5,1,7,10,6,1,2,10,5,22,1,29,2,0,2,0,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1
C1440948736,F,6,yes,very accurate,1.40916793216201,True,True,False,4,5,1,7,10,6,1,2,10,5,22,1,29,2,0,2,0,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1
C1440948736,J,4,yes,very accurate,1.40916793216201,True,True,False,4,5,1,7,10,6,1,2,10,5,22,1,29,2,0,2,0,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1
C1440948736,K,3,yes,very accurate,1.40916793216201,True,True,False,4,5,1,7,10,6,1,2,10,5,22,1,29,2,0,2,0,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1
1010225999,I,6,yes,somewhat accurate,0.67075532355674,True,True,False,4,4,3,7,8,3,1,2,18,6,18,1,62,2,0,4,2,2,8,8,8,8,7,5,5,5,3,5,5,5,2,5,5,5,5,5,5,2
1101329197,K,5,yes,very accurate,0.779571624744114,True,True,False,4,3,3,6,7,1,1,2,24,4,12,1,60,2,0,4,2,1,8,8,8,8,3,4,4,3,3,4,4,5,3,5,4,4,3,4,5,2
1142041946,A,4,yes,somewhat accurate,0.535743820278378,True,True,True,1,4,4,6,8,1,1,2,33,2,18,2,33,1,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1
1142041946,B,3,yes,somewhat accurate,0.535743820278378,True,True,True,1,4,4,6,8,1,1,2,33,2,18,2,33,1,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1
1142041946,D,6,yes,somewhat accurate,0.535743820278378,True,True,True,1,4,4,6,8,1,1,2,33,2,18,2,33,1,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1
1142041946,F,5,yes,very accurate,0.535743820278378,True,True,False,4,4,4,6,8,1,1,2,33,2,18,2,33,1,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1
1142041946,G,1,yes,somewhat accurate,0.535743820278378,True,True,False,4,4,4,6,8,1,1,2,33,2,18,2,33,1,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1
1142041946,I,2,yes,very accurate,0.535743820278378,True,True,False,4,4,4,6,8,1,1,2,33,2,18,2,33,1,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1
1100814791,I,3,yes,somewhat accurate,0.600294675625689,True,True,False,4,4,5,6,8,1,1,2,21,5,17,2,53,2,0,4,2,5,8,8,8,7,5,3,2,2,3,4,4,4,2,5,4,2,1,2,4,1
1100814791,K,1,yes,somewhat accurate,0.600294675625689,True,True,False,4,4,5,6,8,1,1,2,21,5,17,2,53,2,0,4,2,5,8,8,8,7,5,3,2,2,3,4,4,4,2,5,4,2,1,2,4,1
1146593177,B,6,yes,very accurate,0.63848155421099,True,True,True,1,4,5,5,8,1,1,2,16,4,18,2,35,1,0,4,1,1,1,2,2,1,1,1,2,1,2,1,2,2,1,1,1,2,1,1,1,1
1146593177,C,3,yes,very accurate,0.63848155421099,True,True,True,1,4,5,5,8,1,1,2,16,4,18,2,35,1,0,4,1,1,1,2,2,1,1,1,2,1,2,1,2,2,1,1,1,2,1,1,1,1
1146593177,D,2,yes,very accurate,0.63848155421099,True,True,True,1,4,5,5,8,1,1,2,16,4,18,2,35,1,0,4,1,1,1,2,2,1,1,1,2,1,2,1,2,2,1,1,1,2,1,1,1,1
1146593177,H,5,yes,very accurate,0.63848155421099,True,True,False,4,4,5,5,8,1,1,2,16,4,18,2,35,1,0,4,1,1,1,2,2,1,1,1,2,1,2,1,2,2,1,1,1,2,1,1,1,1
1146593177,I,1,yes,very accurate,0.63848155421099,True,True,False,4,4,5,5,8,1,1,2,16,4,18,2,35,1,0,4,1,1,1,2,2,1,1,1,2,1,2,1,2,2,1,1,1,2,1,1,1,1
1146593177,J,4,yes,very accurate,0.63848155421099,True,True,False,4,4,5,5,8,1,1,2,16,4,18,2,35,1,0,4,1,1,1,2,2,1,1,1,2,1,2,1,2,2,1,1,1,2,1,1,1,1
C1440959751,E,4,yes,very accurate,1.26765703578683,True,True,True,1,2,4,5,4,1,2,2,33,2,6,2,32,1,0,4,1,1,8,4,8,1,4,3,3,2,3,3,5,5,3,3,3,5,5,2,2,4
C1440959751,F,5,yes,very accurate,1.26765703578683,True,True,False,4,2,4,5,4,1,2,2,33,2,6,2,32,1,0,4,1,1,8,4,8,1,4,3,3,2,3,3,5,5,3,3,3,5,5,2,2,4
1101030130,A,3,yes,very accurate,0.779571624744114,True,True,True,1,3,3,6,7,2,1,2,50,3,11,1,63,3,1,4,1,1,8,8,8,7,8,5,5,4,2,5,5,5,1,5,5,5,5,1,5,4
1101030130,G,2,yes,very accurate,0.779571624744114,True,True,False,4,3,3,6,7,2,1,2,50,3,11,1,63,3,1,4,1,1,8,8,8,7,8,5,5,4,2,5,5,5,1,5,5,5,5,1,5,4
1135982582,H,4,yes,very accurate,0.595400762431603,True,True,False,4,2,5,5,4,2,1,2,33,2,6,2,41,1,0,4,1,3,3,3,3,3,5,2,2,1,2,2,3,3,1,5,2,3,2,2,3,4
1144970321,D,4,yes,somewhat accurate,1.07976634310186,True,True,True,1,5,5,6,9,7,1,2,37,7,20,2,52,2,0,4,2,2,8,5,5,8,5,4,3,4,3,4,4,4,3,5,4,4,3,4,2,2
1072290663,A,4,yes,not at all accurate,0.72652004036934,False,True,True,2,2,4,7,6,8,4,2,33,2,9,2,24,3,3,2,0,5,5,5,5,4,5,3,3,2,2,2,3,3,3,3,3,3,4,3,3,3
1147232370,K,1,yes,somewhat accurate,0.647538448540507,True,True,False,4,3,4,4,7,7,1,2,44,7,11,2,33,3,2,4,2,1,3,1,8,3,3,5,2,1,2,2,5,5,2,5,5,5,2,2,5,3
1004017407,B,4,yes,very accurate,0.67075532355674,True,True,True,1,4,3,6,8,3,1,2,11,5,18,1,64,3,2,4,2,8,8,8,8,8,8,4,4,4,4,4,4,4,4,5,4,4,3,3,4,2
1004017407,K,3,yes,very accurate,0.67075532355674,True,True,False,4,4,3,6,8,3,1,2,11,5,18,1,64,3,2,4,2,8,8,8,8,8,8,4,4,4,4,4,4,4,4,5,4,4,3,3,4,2
1145386637,J,3,yes,somewhat accurate,0.579052238275037,True,True,False,4,4,4,6,8,1,1,2,5,9,18,2,33,1,0,4,1,6,4,1,8,3,3,1,2,1,3,2,4,3,2,4,3,2,2,1,4,3
1086073566,K,4,yes,not very accurate,0.779571624744114,False,True,False,3,3,3,3,7,2,1,2,50,3,11,1,59,2,0,4,2,5,8,8,8,4,5,4,4,4,3,2,4,5,4,5,4,4,4,3,5,2
1138550621,F,1,yes,somewhat accurate,0.592594380984969,True,True,False,4,4,4,6,8,3,1,2,10,5,16,2,29,1,0,4,1,2,5,8,8,8,5,3,2,1,2,4,4,4,1,3,2,2,3,4,4,3
1138550621,H,6,yes,very accurate,0.592594380984969,True,True,False,4,4,4,6,8,3,1,2,10,5,16,2,29,1,0,4,1,2,5,8,8,8,5,3,2,1,2,4,4,4,1,3,2,2,3,4,4,3
C1440962173,I,3,yes,somewhat accurate,0.650133856715106,True,True,False,4,2,4,6,6,1,1,2,21,5,10,2,25,2,0,4,2,1,1,3,8,7,3,2,2,3,2,4,4,5,3,5,3,1,2,2,4,1
1146004219,C,6,yes,not very accurate,0.587763244582134,False,True,True,2,2,4,6,4,1,1,2,39,2,6,2,30,1,0,4,1,1,1,3,8,8,5,2,2,2,3,5,4,5,2,5,5,2,4,2,5,4
1102074768,D,5,yes,somewhat accurate,0.762636662671286,True,True,True,1,3,6,6,7,4,1,2,41,5,14,2,64,3,3,4,2,2,8,8,8,8,8,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5
1102074768,K,2,yes,not very accurate,0.762636662671286,False,True,False,3,3,6,6,7,4,1,2,41,5,14,2,64,3,3,4,2,2,8,8,8,8,8,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5
1147040041,D,1,yes,not very accurate,0.976178924781396,False,True,True,2,5,5,6,10,1,1,2,30,1,21,2,47,2,0,4,2,1,5,3,8,5,7,2,2,3,1,2,4,5,1,5,4,2,2,2,5,1
1147040041,K,3,yes,somewhat accurate,0.976178924781396,True,True,False,4,5,5,6,10,1,1,2,30,1,21,2,47,2,0,4,2,1,5,3,8,5,7,2,2,3,1,2,4,5,1,5,4,2,2,2,5,1
1045305176,D,5,yes,not very accurate,0.630291416450789,False,True,True,2,4,4,7,8,2,1,2,36,3,17,2,34,2,0,4,2,1,3,3,8,8,4,3,3,4,1,4,4,5,3,5,5,3,3,4,4,1
C1440965139,K,3,yes,very accurate,0.688730671489939,True,True,False,4,3,4,5,7,1,1,2,16,4,11,2,28,2,0,4,2,1,8,2,2,6,3,3,2,3,1,3,1,4,3,3,3,2,3,3,3,3
1065059039,A,3,yes,not very accurate,1.29415981269036,False,True,True,2,2,5,4,6,1,3,2,44,7,10,2,36,3,3,1,0,3,8,5,8,8,8,3,4,3,3,4,4,5,3,5,3,3,3,5,5,3
1142198545,A,6,yes,not at all accurate,0.640154273184131,False,True,True,2,3,2,7,7,1,1,2,39,2,13,1,38,1,0,4,1,2,8,8,8,7,4,2,1,1,2,4,4,3,2,2,3,2,2,3,4,4
1142198545,C,4,yes,not at all accurate,0.640154273184131,False,True,True,2,3,2,7,7,1,1,2,39,2,13,1,38,1,0,4,1,2,8,8,8,7,4,2,1,1,2,4,4,3,2,2,3,2,2,3,4,4
1142198545,I,2,yes,not very accurate,0.640154273184131,False,True,False,3,3,2,7,7,1,1,2,39,2,13,1,38,1,0,4,1,2,8,8,8,7,4,2,1,1,2,4,4,3,2,2,3,2,2,3,4,4
1142198545,J,1,yes,somewhat accurate,0.640154273184131,True,True,False,4,3,2,7,7,1,1,2,39,2,13,1,38,1,0,4,1,2,8,8,8,7,4,2,1,1,2,4,4,3,2,2,3,2,2,3,4,4
1141014574,H,3,yes,not at all accurate,0.762636662671286,False,True,False,3,3,6,6,7,4,1,2,44,7,11,2,56,2,0,4,2,1,8,3,8,1,3,2,2,4,2,1,4,4,4,4,4,4,4,1,1,2
1129345230,H,4,yes,not very accurate,1.2553792416756,False,True,False,3,5,6,6,9,4,1,2,34,5,19,2,57,1,0,4,1,1,1,2,8,2,3,3,3,1,3,2,5,5,1,4,2,1,4,2,4,4
1125415885,G,6,yes,very accurate,0.725053212359915,True,True,False,4,4,5,6,8,1,4,2,5,9,17,2,51,1,0,4,1,6,3,6,8,8,6,2,2,2,5,5,5,4,2,4,2,2,4,1,3,4
1120871347,A,1,yes,not at all accurate,0.788657936878189,False,True,True,2,1,2,4,1,8,1,2,44,7,3,1,53,3,1,4,1,6,8,8,8,6,6,3,2,1,3,4,4,4,3,4,4,2,3,3,4,3
1146122085,G,6,yes,not very accurate,0.655952697822906,False,True,False,3,3,5,4,7,1,1,2,47,5,12,2,52,2,0,4,2,1,8,2,8,8,6,4,4,4,1,4,4,4,1,5,4,4,5,4,5,1
1146122085,I,5,yes,somewhat accurate,0.655952697822906,True,True,False,4,3,5,4,7,1,1,2,47,5,12,2,52,2,0,4,2,1,8,2,8,8,6,4,4,4,1,4,4,4,1,5,4,4,5,4,5,1
1146122085,K,1,yes,very accurate,0.655952697822906,True,True,False,4,3,5,4,7,1,1,2,47,5,12,2,52,2,0,4,2,1,8,2,8,8,6,4,4,4,1,4,4,4,1,5,4,4,5,4,5,1
1146987073,F,6,yes,somewhat accurate,1.2553792416756,True,True,False,4,5,6,6,9,1,1,2,44,7,20,2,56,1,0,4,1,1,2,3,2,1,5,2,1,2,2,2,4,5,1,5,4,2,3,5,5,3
1146987073,H,3,yes,somewhat accurate,1.2553792416756,True,True,False,4,5,6,6,9,1,1,2,44,7,20,2,56,1,0,4,1,1,2,3,2,1,5,2,1,2,2,2,4,5,1,5,4,2,3,5,5,3
1116175642,G,1,yes,not at all accurate,1.75915787290038,False,True,False,3,2,4,3,4,1,1,1,44,7,6,2,28,1,0,4,3,1,3,3,6,4,3,5,5,5,1,4,5,5,5,5,5,5,5,5,5,5
1144092304,G,3,yes,not very accurate,2.25467190649295,False,True,False,3,4,1,4,8,1,1,1,14,3,17,1,34,3,2,3,0,8,1,8,1,8,3,2,2,3,4,4,2,3,2,4,3,3,1,2,4,4
1144092304,I,4,yes,somewhat accurate,2.25467190649295,True,True,False,4,4,1,4,8,1,1,1,14,3,17,1,34,3,2,3,0,8,1,8,1,8,3,2,2,3,4,4,2,3,2,4,3,3,1,2,4,4
1147196997,C,3,yes,not at all accurate,0.767928863081901,False,True,True,2,1,6,7,3,4,1,2,22,1,5,2,75,3,1,4,1,8,8,8,8,8,3,3,1,2,4,4,5,5,3,3,5,2,3,2,3,4
1147196997,F,2,yes,not at all accurate,0.767928863081901,False,True,False,3,1,6,7,3,4,1,2,22,1,5,2,75,3,1,4,1,8,8,8,8,8,3,3,1,2,4,4,5,5,3,3,5,2,3,2,3,4
1058935472,B,3,yes,not very accurate,2.60212868331307,False,True,True,2,5,3,7,9,2,2,2,1,6,20,1,60,1,0,4,1,8,8,8,8,8,8,4,3,2,4,4,4,4,1,5,4,2,3,1,3,4
1058935472,I,5,yes,somewhat accurate,2.60212868331307,True,True,False,4,5,3,7,9,2,2,2,1,6,20,1,60,1,0,4,1,8,8,8,8,8,8,4,3,2,4,4,4,4,1,5,4,2,3,1,3,4
1058935472,K,1,yes,very accurate,2.60212868331307,True,True,False,4,5,3,7,9,2,2,2,1,6,20,1,60,1,0,4,1,8,8,8,8,8,8,4,3,2,4,4,4,4,1,5,4,2,3,1,3,4
1146305673,A,2,yes,not at all accurate,0.600294675625689,False,True,True,2,4,5,5,8,1,1,2,10,5,18,2,54,2,0,4,2,1,6,7,7,5,7,4,2,4,2,2,4,5,3,5,4,3,4,3,4,2
1146305673,G,5,yes,not at all accurate,0.600294675625689,False,True,False,3,4,5,5,8,1,1,2,10,5,18,2,54,2,0,4,2,1,6,7,7,5,7,4,2,4,2,2,4,5,3,5,4,3,4,3,4,2
1146305673,K,4,yes,somewhat accurate,0.600294675625689,True,True,False,4,4,5,5,8,1,1,2,10,5,18,2,54,2,0,4,2,1,6,7,7,5,7,4,2,4,2,2,4,5,3,5,4,3,4,3,4,2
1147360215,C,3,yes,not at all accurate,0.697680181084948,False,True,True,2,3,5,6,7,1,1,2,26,4,11,2,47,1,0,4,1,1,8,5,1,8,3,3,1,2,2,5,3,5,1,4,5,1,3,4,5,3
1147360215,G,5,yes,somewhat accurate,0.697680181084948,True,True,False,4,3,5,6,7,1,1,2,26,4,11,2,47,1,0,4,1,1,8,5,1,8,3,3,1,2,2,5,3,5,1,4,5,1,3,4,5,3
1143856468,B,2,yes,very accurate,0.708084369606574,True,True,True,1,3,2,7,7,3,1,2,34,5,14,1,53,3,2,4,2,1,8,8,8,7,1,2,4,4,1,4,4,2,4,2,2,3,3,3,1,1
1143856468,F,5,yes,somewhat accurate,0.708084369606574,True,True,False,4,3,2,7,7,3,1,2,34,5,14,1,53,3,2,4,2,1,8,8,8,7,1,2,4,4,1,4,4,2,4,2,2,3,3,3,1,1
1143856468,G,1,yes,not very accurate,0.708084369606574,False,True,False,3,3,2,7,7,3,1,2,34,5,14,1,53,3,2,4,2,1,8,8,8,7,1,2,4,4,1,4,4,2,4,2,2,3,3,3,1,1
1143856468,J,6,yes,very accurate,0.708084369606574,True,True,False,4,3,2,7,7,3,1,2,34,5,14,1,53,3,2,4,2,1,8,8,8,7,1,2,4,4,1,4,4,2,4,2,2,3,3,3,1,1
1072477558,A,4,yes,not at all accurate,0.779571624744114,False,True,True,2,3,3,6,7,1,1,2,14,3,14,1,69,3,3,4,5,8,8,8,8,8,8,3,3,2,4,4,4,5,2,4,4,2,3,2,4,2
1072477558,K,2,yes,somewhat accurate,0.779571624744114,True,True,False,4,3,3,6,7,1,1,2,14,3,14,1,69,3,3,4,5,8,8,8,8,8,8,3,3,2,4,4,4,5,2,4,4,2,3,2,4,2
1144323356,G,5,yes,very accurate,1.26259640496552,True,True,False,4,3,4,6,7,1,2,2,33,2,13,2,26,1,0,4,1,1,1,6,4,1,4,3,3,1,2,1,4,3,1,2,3,2,3,3,4,4
1144323356,K,1,yes,somewhat accurate,1.26259640496552,True,True,False,4,3,4,6,7,1,2,2,33,2,13,2,26,1,0,4,1,1,1,6,4,1,4,3,3,1,2,1,4,3,1,2,3,2,3,3,4,4
1100236957,K,2,yes,not very accurate,1.74944740348653,False,True,False,3,3,6,4,7,4,2,2,14,3,13,2,63,3,1,4,1,7,8,8,8,8,3,3,4,2,4,4,4,5,3,5,5,4,2,2,5,3
1119920845,A,6,yes,very accurate,1.94851862169644,True,True,True,1,1,6,3,2,4,2,2,36,3,4,2,88,1,0,4,1,1,8,8,8,7,8,3,4,4,1,2,4,5,1,5,5,3,4,3,4,4
1119920845,C,3,yes,somewhat accurate,1.94851862169644,True,True,True,1,1,6,3,2,4,2,2,36,3,4,2,88,1,0,4,1,1,8,8,8,7,8,3,4,4,1,2,4,5,1,5,5,3,4,3,4,4
1147197729,A,6,yes,very accurate,1.04155699388054,True,True,True,1,5,4,7,9,1,1,2,5,9,19,2,31,2,0,1,0,2,1,1,3,3,2,1,2,2,3,1,3,2,2,2,1,1,1,2,2,3
1147197729,B,5,yes,somewhat accurate,1.04155699388054,True,True,True,1,5,4,7,9,1,1,2,5,9,19,2,31,2,0,1,0,2,1,1,3,3,2,1,2,2,3,1,3,2,2,2,1,1,1,2,2,3
1147197729,E,1,yes,very accurate,1.04155699388054,True,True,True,1,5,4,7,9,1,1,2,5,9,19,2,31,2,0,1,0,2,1,1,3,3,2,1,2,2,3,1,3,2,2,2,1,1,1,2,2,3
1147197729,H,3,yes,somewhat accurate,1.04155699388054,True,True,False,4,5,4,7,9,1,1,2,5,9,19,2,31,2,0,1,0,2,1,1,3,3,2,1,2,2,3,1,3,2,2,2,1,1,1,2,2,3
1147197729,I,2,yes,very accurate,1.04155699388054,True,True,False,4,5,4,7,9,1,1,2,5,9,19,2,31,2,0,1,0,2,1,1,3,3,2,1,2,2,3,1,3,2,2,2,1,1,1,2,2,3
1147197729,K,4,yes,very accurate,1.04155699388054,True,True,False,4,5,4,7,9,1,1,2,5,9,19,2,31,2,0,1,0,2,1,1,3,3,2,1,2,2,3,1,3,2,2,2,1,1,1,2,2,3
1147355747,F,3,yes,somewhat accurate,2.57994941971613,True,True,False,4,1,1,4,2,1,1,1,44,7,4,1,20,1,0,1,0,1,3,4,3,7,2,1,2,1,1,3,1,3,1,3,2,2,2,1,2,2
1105804830,A,1,yes,not very accurate,0.579052238275037,False,True,True,2,4,4,5,8,2,1,2,5,9,16,2,22,2,0,4,1,1,8,8,8,8,1,4,3,3,2,3,4,4,4,3,4,3,4,4,4,4
1121734458,K,3,yes,very accurate,0.655952697822906,True,True,False,4,3,5,3,7,7,1,2,44,7,15,2,41,4,3,1,0,1,8,8,8,8,1,3,5,5,1,5,5,5,3,5,5,5,5,1,5,5
1086607996,F,1,yes,very accurate,1.05376049350997,True,True,False,4,5,2,4,9,1,1,2,33,2,20,1,48,1,0,4,1,8,8,8,8,8,1,3,3,2,5,5,5,5,2,5,4,3,4,5,4,3
1086607996,G,5,yes,very accurate,1.05376049350997,True,True,False,4,5,2,4,9,1,1,2,33,2,20,1,48,1,0,4,1,8,8,8,8,8,1,3,3,2,5,5,5,5,2,5,4,3,4,5,4,3
1086607996,I,6,yes,not at all accurate,1.05376049350997,False,True,False,3,5,2,4,9,1,1,2,33,2,20,1,48,1,0,4,1,8,8,8,8,8,1,3,3,2,5,5,5,5,2,5,4,3,4,5,4,3
1145286917,B,6,yes,somewhat accurate,1.90691563484602,True,True,True,1,1,4,4,1,8,4,1,5,9,2,2,19,2,0,4,2,8,8,8,8,8,1,3,1,1,4,4,4,2,1,4,3,1,4,4,3,1
1145286917,F,5,yes,not very accurate,1.90691563484602,False,True,False,3,1,4,4,1,8,4,1,5,9,2,2,19,2,0,4,2,8,8,8,8,8,1,3,1,1,4,4,4,2,1,4,3,1,4,4,3,1
1145286917,I,2,yes,not very accurate,1.90691563484602,False,True,False,3,1,4,4,1,8,4,1,5,9,2,2,19,2,0,4,2,8,8,8,8,8,1,3,1,1,4,4,4,2,1,4,3,1,4,4,3,1
1118440942,A,1,yes,not at all accurate,0.753128133858077,False,True,True,2,3,2,6,7,1,1,2,36,3,13,1,44,2,0,4,2,2,3,8,8,3,2,3,2,2,3,3,4,4,2,3,3,2,4,3,2,1
1118440942,D,4,yes,very accurate,0.753128133858077,True,True,True,1,3,2,6,7,1,1,2,36,3,13,1,44,2,0,4,2,2,3,8,8,3,2,3,2,2,3,3,4,4,2,3,3,2,4,3,2,1
1118440942,F,3,yes,very accurate,0.753128133858077,True,True,False,4,3,2,6,7,1,1,2,36,3,13,1,44,2,0,4,2,2,3,8,8,3,2,3,2,2,3,3,4,4,2,3,3,2,4,3,2,1
1147289776,A,4,yes,somewhat accurate,0.633194584865808,True,True,True,1,4,2,6,8,1,1,2,3,8,17,1,36,1,0,1,0,3,2,1,4,3,2,2,2,1,2,2,1,2,3,1,2,2,3,3,1,3
1147289776,C,2,yes,somewhat accurate,0.633194584865808,True,True,True,1,4,2,6,8,1,1,2,3,8,17,1,36,1,0,1,0,3,2,1,4,3,2,2,2,1,2,2,1,2,3,1,2,2,3,3,1,3
1147289776,E,6,yes,somewhat accurate,0.633194584865808,True,True,True,1,4,2,6,8,1,1,2,3,8,17,1,36,1,0,1,0,3,2,1,4,3,2,2,2,1,2,2,1,2,3,1,2,2,3,3,1,3
1147289776,G,5,yes,somewhat accurate,0.633194584865808,True,True,False,4,4,2,6,8,1,1,2,3,8,17,1,36,1,0,1,0,3,2,1,4,3,2,2,2,1,2,2,1,2,3,1,2,2,3,3,1,3
1147289776,H,3,yes,somewhat accurate,0.633194584865808,True,True,False,4,4,2,6,8,1,1,2,3,8,17,1,36,1,0,1,0,3,2,1,4,3,2,2,2,1,2,2,1,2,3,1,2,2,3,3,1,3
1147289776,I,1,yes,somewhat accurate,0.633194584865808,True,True,False,4,4,2,6,8,1,1,2,3,8,17,1,36,1,0,1,0,3,2,1,4,3,2,2,2,1,2,2,1,2,3,1,2,2,3,3,1,3
1105141542,K,4,yes,somewhat accurate,0.67075532355674,True,True,False,4,4,3,3,8,8,1,2,21,5,17,1,60,1,0,4,1,8,8,8,8,8,8,5,2,3,5,5,5,5,1,5,5,3,2,5,5,1
1017356351,K,3,yes,very accurate,1.2553792416756,True,True,False,4,5,6,4,9,2,1,2,10,5,20,2,58,2,0,4,2,1,8,6,8,8,7,4,4,4,4,4,4,5,3,4,4,4,4,4,4,3
1144836478,A,1,yes,somewhat accurate,0.765521993084965,True,True,True,1,4,1,4,8,1,1,2,5,9,18,1,30,1,0,1,0,3,3,5,4,4,2,2,2,1,2,1,3,2,2,2,2,2,2,3,2,1
1144836478,G,5,yes,somewhat accurate,0.765521993084965,True,True,False,4,4,1,4,8,1,1,2,5,9,18,1,30,1,0,1,0,3,3,5,4,4,2,2,2,1,2,1,3,2,2,2,2,2,2,3,2,1
1144836478,I,3,yes,somewhat accurate,0.765521993084965,True,True,False,4,4,1,4,8,1,1,2,5,9,18,1,30,1,0,1,0,3,3,5,4,4,2,2,2,1,2,1,3,2,2,2,2,2,2,3,2,1
1016875682,E,3,yes,not very accurate,0.762636662671286,False,True,True,2,3,6,4,7,4,1,2,47,5,14,2,69,1,0,4,1,1,8,1,8,8,3,2,2,2,2,4,4,5,1,5,4,3,3,4,5,4
1067173779,C,2,yes,not very accurate,0.665286978656735,False,True,True,2,2,3,6,5,8,1,2,39,2,8,1,61,1,0,4,1,1,8,7,8,7,3,1,1,2,2,4,4,2,3,3,3,3,4,1,4,4
1067173779,D,6,yes,not at all accurate,0.665286978656735,False,True,True,2,2,3,6,5,8,1,2,39,2,8,1,61,1,0,4,1,1,8,7,8,7,3,1,1,2,2,4,4,2,3,3,3,3,4,1,4,4
1067173779,F,5,yes,very accurate,0.665286978656735,True,True,False,4,2,3,6,5,8,1,2,39,2,8,1,61,1,0,4,1,1,8,7,8,7,3,1,1,2,2,4,4,2,3,3,3,3,4,1,4,4
1067173779,H,1,yes,not very accurate,0.665286978656735,False,True,False,3,2,3,6,5,8,1,2,39,2,8,1,61,1,0,4,1,1,8,7,8,7,3,1,1,2,2,4,4,2,3,3,3,3,4,1,4,4
1100725523,B,2,yes,very accurate,1.2553792416756,True,True,True,1,5,6,5,10,4,1,2,1,6,21,2,56,2,0,4,2,2,8,8,8,8,7,5,3,4,2,5,5,5,1,5,5,4,2,5,5,2
1144909222,E,1,yes,very accurate,0.579052238275037,True,True,True,1,4,4,7,8,1,1,2,5,9,18,2,27,2,0,4,2,2,4,6,3,4,5,3,2,1,2,3,3,1,3,4,3,2,4,3,2,4
1144909222,J,2,yes,somewhat accurate,0.579052238275037,True,True,False,4,4,4,7,8,1,1,2,5,9,18,2,27,2,0,4,2,2,4,6,3,4,5,3,2,1,2,3,3,1,3,4,3,2,4,3,2,4
